@    x                 y               z           nabs nscat  abslum      temp    dens       mass       cell_tau  next_n
  1.1257400e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  6.6774e-18  0.0000e+00  0.0000e+00     0
  1.1405504e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  6.5080e-18  0.0000e+00  0.0000e+00     0
  1.1553608e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  6.3450e-18  0.0000e+00  0.0000e+00     0
  1.1701712e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  6.1880e-18  0.0000e+00  0.0000e+00     0
  1.1849816e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  6.0367e-18  0.0000e+00  0.0000e+00     0
  1.1997920e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  5.8908e-18  0.0000e+00  0.0000e+00     0
  1.2146024e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  5.7502e-18  0.0000e+00  0.0000e+00     0
  1.2294128e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  5.6145e-18  0.0000e+00  0.0000e+00     0
  1.2442232e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  5.4835e-18  0.0000e+00  0.0000e+00     0
  1.2590336e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  5.3570e-18  0.0000e+00  0.0000e+00     0
  1.2738440e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  5.2349e-18  0.0000e+00  0.0000e+00     0
  1.2886544e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  5.1168e-18  0.0000e+00  0.0000e+00     0
  1.3034648e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  5.0027e-18  0.0000e+00  0.0000e+00     0
  1.3182752e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  4.8924e-18  0.0000e+00  0.0000e+00     0
  1.3330856e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  4.7856e-18  0.0000e+00  0.0000e+00     0
  1.3478960e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  4.6823e-18  0.0000e+00  0.0000e+00     0
  1.3627064e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  4.5823e-18  0.0000e+00  0.0000e+00     0
  1.3775168e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  4.4854e-18  0.0000e+00  0.0000e+00     0
  1.3923272e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  4.3916e-18  0.0000e+00  0.0000e+00     0
  1.4071376e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  4.3006e-18  0.0000e+00  0.0000e+00     0
  1.4219480e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  4.2125e-18  0.0000e+00  0.0000e+00     0
  1.4367584e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  4.1270e-18  0.0000e+00  0.0000e+00     0
  1.4515688e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  4.0441e-18  0.0000e+00  0.0000e+00     0
  1.4663792e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.9637e-18  0.0000e+00  0.0000e+00     0
  1.4811896e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.8856e-18  0.0000e+00  0.0000e+00     0
  1.4960000e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.8098e-18  0.0000e+00  0.0000e+00     0
  1.5109600e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.5259200e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.5408800e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.5558400e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.5708000e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.5857600e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.6007200e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.6156800e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.6306400e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.6456000e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.6605600e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.6755200e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.6904800e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.7054400e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.7204000e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.7353600e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.7503200e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.7652800e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.7802400e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  1.7952000e+17  0.0000000e+00  6.2831853e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  0.0000000e+00  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  0.0000e+00  0.0000e+00  0.0000e+00     0
  1.4960000e+15  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  3.8098e-16  3.1413e+30  0.0000e+00     0
  2.9770400e+15  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  3.7013e-16  8.1708e+30  0.0000e+00     0
  4.4580800e+15  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  3.5341e-16  1.5045e+31  0.0000e+00     0
  5.9391200e+15  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  3.3240e-16  2.3158e+31  0.0000e+00     0
  7.4201600e+15  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  3.0882e-16  3.1918e+31  0.0000e+00     0
  8.9012000e+15  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  2.8418e-16  4.0829e+31  0.0000e+00     0
  1.0382240e+16  3.4906585e-01  0.0000000e+00    1    0  1.7893e+30   7.20  2.5971e-16  4.9520e+31  0.0000e+00     1
  1.1863280e+16  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  2.3623e-16  5.7744e+31  0.0000e+00     0
  1.3344320e+16  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  2.1429e-16  6.5361e+31  0.0000e+00     0
  1.4825360e+16  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  1.9413e-16  7.2311e+31  0.0000e+00     0
  1.6306400e+16  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  1.7586e-16  7.8586e+31  0.0000e+00     0
  1.7787440e+16  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  1.5942e-16  8.4213e+31  0.0000e+00     0
  1.9268480e+16  3.4906585e-01  0.0000000e+00    1    0  1.7893e+30   6.50  1.4472e-16  8.9237e+31  0.0000e+00     1
  2.0749520e+16  3.4906585e-01  0.0000000e+00    1    0  1.7893e+30   6.50  1.3161e-16  9.3713e+31  0.0000e+00     1
  2.2230560e+16  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  1.1994e-16  9.7695e+31  0.0000e+00     0
  2.3711600e+16  3.4906585e-01  0.0000000e+00    1    0  1.7893e+30   6.40  1.0956e-16  1.0124e+32  0.0000e+00     1
  2.5192640e+16  3.4906585e-01  0.0000000e+00    1    0  1.7893e+30   6.40  1.0031e-16  1.0440e+32  0.0000e+00     1
  2.6673680e+16  3.4906585e-01  0.0000000e+00    1    0  1.7893e+30   6.30  9.2075e-17  1.0721e+32  0.0000e+00     1
  2.8154720e+16  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  8.4720e-17  1.0973e+32  0.0000e+00     0
  2.9635760e+16  3.4906585e-01  0.0000000e+00    2    0  3.5785e+30   7.10  7.8140e-17  1.1198e+32  0.0000e+00     2
  3.1116800e+16  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  7.2242e-17  1.1401e+32  0.0000e+00     0
  3.2597840e+16  3.4906585e-01  0.0000000e+00    1    0  1.7893e+30   6.30  6.6943e-17  1.1583e+32  0.0000e+00     1
  3.4078880e+16  3.4906585e-01  0.0000000e+00    5    0  8.9464e+30   8.20  6.2170e-17  1.1747e+32  0.0000e+00     5
  3.5559920e+16  3.4906585e-01  0.0000000e+00    1    0  1.7893e+30   6.20  5.7862e-17  1.1895e+32  0.0000e+00     1
  3.7040960e+16  3.4906585e-01  0.0000000e+00    5    0  8.9464e+30   8.20  5.3963e-17  1.2029e+32  0.0000e+00     5
  3.8522000e+16  3.4906585e-01  0.0000000e+00    4    0  7.1571e+30   7.90  5.0427e-17  1.2151e+32  0.0000e+00     4
  4.0003040e+16  3.4906585e-01  0.0000000e+00    2    0  3.5785e+30   7.00  4.7212e-17  1.2262e+32  0.0000e+00     2
  4.1484080e+16  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  4.4282e-17  1.2363e+32  0.0000e+00     0
  4.2965120e+16  3.4906585e-01  0.0000000e+00    4    0  7.1571e+30   7.80  4.1606e-17  1.2456e+32  0.0000e+00     4
  4.4446160e+16  3.4906585e-01  0.0000000e+00    3    0  5.3678e+30   7.40  3.9157e-17  1.2541e+32  0.0000e+00     3
  4.5927200e+16  3.4906585e-01  0.0000000e+00    2    0  3.5785e+30   6.90  3.6911e-17  1.2619e+32  0.0000e+00     2
  4.7408240e+16  3.4906585e-01  0.0000000e+00    4    0  7.1571e+30   7.80  3.4846e-17  1.2690e+32  0.0000e+00     4
  4.8889280e+16  3.4906585e-01  0.0000000e+00    5    0  8.9464e+30   8.10  3.2945e-17  1.2756e+32  0.0000e+00     5
  5.0370320e+16  3.4906585e-01  0.0000000e+00    4    0  7.1571e+30   7.80  3.1191e-17  1.2817e+32  0.0000e+00     4
  5.1851360e+16  3.4906585e-01  0.0000000e+00    4    0  7.1571e+30   7.80  2.9569e-17  1.2874e+32  0.0000e+00     4
  5.3332400e+16  3.4906585e-01  0.0000000e+00    3    0  5.3678e+30   7.40  2.8068e-17  1.2926e+32  0.0000e+00     3
  5.4813440e+16  3.4906585e-01  0.0000000e+00    1    0  1.7893e+30   6.10  2.6675e-17  1.2975e+32  0.0000e+00     1
  5.6294480e+16  3.4906585e-01  0.0000000e+00    4    0  7.1571e+30   7.80  2.5382e-17  1.3020e+32  0.0000e+00     4
  5.7775520e+16  3.4906585e-01  0.0000000e+00    2    0  3.5785e+30   6.90  2.4178e-17  1.3062e+32  0.0000e+00     2
  5.9256560e+16  3.4906585e-01  0.0000000e+00    5    0  8.9464e+30   8.10  2.3056e-17  1.3101e+32  0.0000e+00     5
  6.0737600e+16  3.4906585e-01  0.0000000e+00    2    0  3.5785e+30   6.90  2.2009e-17  1.3138e+32  0.0000e+00     2
  6.2218640e+16  3.4906585e-01  0.0000000e+00    8    0  1.4314e+31   8.70  2.1030e-17  1.3172e+32  0.0000e+00     8
  6.3699680e+16  3.4906585e-01  0.0000000e+00    5    0  8.9464e+30   8.10  2.0114e-17  1.3204e+32  0.0000e+00     5
  6.5180720e+16  3.4906585e-01  0.0000000e+00    4    0  7.1571e+30   7.70  1.9255e-17  1.3234e+32  0.0000e+00     4
  6.6661760e+16  3.4906585e-01  0.0000000e+00    5    0  8.9464e+30   8.00  1.8450e-17  1.3262e+32  0.0000e+00     5
  6.8142800e+16  3.4906585e-01  0.0000000e+00    6    0  1.0736e+31   8.30  1.7693e-17  1.3289e+32  0.0000e+00     6
  6.9623840e+16  3.4906585e-01  0.0000000e+00    5    0  8.9464e+30   8.00  1.6981e-17  1.3314e+32  0.0000e+00     5
  7.1104880e+16  3.4906585e-01  0.0000000e+00    6    0  1.0736e+31   8.30  1.6311e-17  1.3337e+32  0.0000e+00     6
  7.2585920e+16  3.4906585e-01  0.0000000e+00    3    0  5.3678e+30   7.40  1.5679e-17  1.3360e+32  0.0000e+00     3
  7.4066960e+16  3.4906585e-01  0.0000000e+00    6    0  1.0736e+31   8.30  1.5082e-17  1.3380e+32  0.0000e+00     6
  7.5548000e+16  3.4906585e-01  0.0000000e+00    8    0  1.4314e+31   8.70  1.4519e-17  1.3400e+32  0.0000e+00     8
  7.7029040e+16  3.4906585e-01  0.0000000e+00    7    0  1.2525e+31   8.50  1.3986e-17  1.3419e+32  0.0000e+00     7
  7.8510080e+16  3.4906585e-01  0.0000000e+00   11    0  1.9682e+31   9.20  1.3482e-17  1.3437e+32  0.0000e+00    12
  7.9991120e+16  3.4906585e-01  0.0000000e+00   17    0  3.0418e+31   9.90  1.3004e-17  1.3454e+32  0.0000e+00    18
  8.1472160e+16  3.4906585e-01  0.0000000e+00    2    0  3.5785e+30   6.90  1.2551e-17  1.3470e+32  0.0000e+00     2
  8.2953200e+16  3.4906585e-01  0.0000000e+00   12    0  2.1471e+31   9.30  1.2121e-17  1.3485e+32  0.0000e+00    12
  8.4434240e+16  3.4906585e-01  0.0000000e+00    4    0  7.1571e+30   7.70  1.1712e-17  1.3499e+32  0.0000e+00     4
  8.5915280e+16  3.4906585e-01  0.0000000e+00    2    0  3.5785e+30   6.90  1.1323e-17  1.3513e+32  0.0000e+00     2
  8.7396320e+16  3.4906585e-01  0.0000000e+00    8    0  1.4314e+31   8.70  1.0954e-17  1.3526e+32  0.0000e+00     8
  8.8877360e+16  3.4906585e-01  0.0000000e+00   16    0  2.8628e+31   9.80  1.0602e-17  1.3538e+32  0.0000e+00    17
  9.0358400e+16  3.4906585e-01  0.0000000e+00    8    0  1.4314e+31   8.70  1.0266e-17  1.3550e+32  0.0000e+00     8
  9.1839440e+16  3.4906585e-01  0.0000000e+00    9    0  1.6103e+31   8.90  9.9462e-18  1.3562e+32  0.0000e+00    10
  9.3320480e+16  3.4906585e-01  0.0000000e+00    6    0  1.0736e+31   8.30  9.6408e-18  1.3572e+32  0.0000e+00     6
  9.4801520e+16  3.4906585e-01  0.0000000e+00    8    0  1.4314e+31   8.70  9.3492e-18  1.3583e+32  0.0000e+00     8
  9.6282560e+16  3.4906585e-01  0.0000000e+00   13    0  2.3261e+31   9.40  9.0705e-18  1.3592e+32  0.0000e+00    13
  9.7763600e+16  3.4906585e-01  0.0000000e+00    7    0  1.2525e+31   8.50  8.8040e-18  1.3602e+32  0.0000e+00     7
  9.9244640e+16  3.4906585e-01  0.0000000e+00   13    0  2.3261e+31   9.40  8.5490e-18  1.3611e+32  0.0000e+00    13
  1.0072568e+17  3.4906585e-01  0.0000000e+00    9    0  1.6103e+31   8.90  8.3048e-18  1.3620e+32  0.0000e+00    10
  1.0220672e+17  3.4906585e-01  0.0000000e+00    6    0  1.0736e+31   8.30  8.0709e-18  1.3628e+32  0.0000e+00     6
  1.0368776e+17  3.4906585e-01  0.0000000e+00   10    0  1.7893e+31   9.00  7.8467e-18  1.3636e+32  0.0000e+00    10
  1.0516880e+17  3.4906585e-01  0.0000000e+00   14    0  2.5050e+31   9.60  7.6316e-18  1.3643e+32  0.0000e+00    15
  1.0664984e+17  3.4906585e-01  0.0000000e+00   11    0  1.9682e+31   9.20  7.4251e-18  1.3651e+32  0.0000e+00    12
  1.0813088e+17  3.4906585e-01  0.0000000e+00   16    0  2.8628e+31   9.80  7.2269e-18  1.3658e+32  0.0000e+00    17
  1.0961192e+17  3.4906585e-01  0.0000000e+00    8    0  1.4314e+31   8.70  7.0365e-18  1.3665e+32  0.0000e+00     8
  1.1109296e+17  3.4906585e-01  0.0000000e+00   17    0  3.0418e+31   9.90  6.8534e-18  1.3671e+32  0.0000e+00    18
  1.1257400e+17  3.4906585e-01  0.0000000e+00    9    0  1.6103e+31   8.90  6.6774e-18  1.3677e+32  0.0000e+00    10
  1.1405504e+17  3.4906585e-01  0.0000000e+00   13    0  2.3261e+31   9.40  6.5080e-18  1.3683e+32  0.0000e+00    13
  1.1553608e+17  3.4906585e-01  0.0000000e+00   11    0  1.9682e+31   9.20  6.3450e-18  1.3689e+32  0.0000e+00    12
  1.1701712e+17  3.4906585e-01  0.0000000e+00   15    0  2.6839e+31   9.70  6.1880e-18  1.3695e+32  0.0000e+00    16
  1.1849816e+17  3.4906585e-01  0.0000000e+00   15    0  2.6839e+31   9.70  6.0367e-18  1.3700e+32  0.0000e+00    16
  1.1997920e+17  3.4906585e-01  0.0000000e+00   14    0  2.5050e+31   9.50  5.8908e-18  1.3705e+32  0.0000e+00    14
  1.2146024e+17  3.4906585e-01  0.0000000e+00   25    0  4.4732e+31  10.50  5.7502e-18  1.3710e+32  0.0000e+00    26
  1.2294128e+17  3.4906585e-01  0.0000000e+00   20    0  3.5785e+31  10.10  5.6145e-18  1.3715e+32  0.0000e+00    21
  1.2442232e+17  3.4906585e-01  0.0000000e+00   22    0  3.9364e+31  10.30  5.4835e-18  1.3720e+32  0.0000e+00    23
  1.2590336e+17  3.4906585e-01  0.0000000e+00   19    0  3.3996e+31  10.10  5.3570e-18  1.3724e+32  0.0000e+00    21
  1.2738440e+17  3.4906585e-01  0.0000000e+00   17    0  3.0418e+31   9.90  5.2349e-18  1.3728e+32  0.0000e+00    18
  1.2886544e+17  3.4906585e-01  0.0000000e+00   19    0  3.3996e+31  10.10  5.1168e-18  1.3733e+32  0.0000e+00    21
  1.3034648e+17  3.4906585e-01  0.0000000e+00   14    0  2.5050e+31   9.50  5.0027e-18  1.3737e+32  0.0000e+00    14
  1.3182752e+17  3.4906585e-01  0.0000000e+00   24    0  4.2943e+31  10.50  4.8924e-18  1.3741e+32  0.0000e+00    26
  1.3330856e+17  3.4906585e-01  0.0000000e+00   26    0  4.6521e+31  10.60  4.7856e-18  1.3744e+32  0.0000e+00    27
  1.3478960e+17  3.4906585e-01  0.0000000e+00   23    0  4.1153e+31  10.40  4.6823e-18  1.3748e+32  0.0000e+00    25
  1.3627064e+17  3.4906585e-01  0.0000000e+00   35    0  6.2625e+31  11.10  4.5823e-18  1.3752e+32  0.0000e+00    36
  1.3775168e+17  3.4906585e-01  0.0000000e+00   21    0  3.7575e+31  10.20  4.4854e-18  1.3755e+32  0.0000e+00    22
  1.3923272e+17  3.4906585e-01  0.0000000e+00   32    0  5.7257e+31  11.00  4.3916e-18  1.3758e+32  0.0000e+00    34
  1.4071376e+17  3.4906585e-01  0.0000000e+00   34    0  6.0835e+31  11.10  4.3006e-18  1.3762e+32  0.0000e+00    36
  1.4219480e+17  3.4906585e-01  0.0000000e+00   28    0  5.0100e+31  10.70  4.2125e-18  1.3765e+32  0.0000e+00    29
  1.4367584e+17  3.4906585e-01  0.0000000e+00   21    0  3.7575e+31  10.20  4.1270e-18  1.3768e+32  0.0000e+00    22
  1.4515688e+17  3.4906585e-01  0.0000000e+00   22    0  3.9364e+31  10.30  4.0441e-18  1.3771e+32  0.0000e+00    23
  1.4663792e+17  3.4906585e-01  0.0000000e+00   27    0  4.8310e+31  10.70  3.9637e-18  1.3774e+32  0.0000e+00    29
  1.4811896e+17  3.4906585e-01  0.0000000e+00   30    0  5.3678e+31  10.80  3.8856e-18  1.3777e+32  0.0000e+00    31
  1.4960000e+17  3.4906585e-01  0.0000000e+00   22    0  3.9364e+31  10.70  3.8098e-18  1.1245e+32  0.0000e+00    24
  1.5109600e+17  3.4906585e-01  0.0000000e+00   20    0  3.5785e+31  10.50  3.0478e-18  1.1470e+32  0.0000e+00    22
  1.5259200e+17  3.4906585e-01  0.0000000e+00   27    0  4.8310e+31  11.00  3.0478e-18  1.1697e+32  0.0000e+00    29
  1.5408800e+17  3.4906585e-01  0.0000000e+00   30    0  5.3678e+31  11.10  3.0478e-18  1.1927e+32  0.0000e+00    31
  1.5558400e+17  3.4906585e-01  0.0000000e+00   32    0  5.7257e+31  11.20  3.0478e-18  1.2158e+32  0.0000e+00    33
  1.5708000e+17  3.4906585e-01  0.0000000e+00   43    0  7.6939e+31  11.70  3.0478e-18  1.2392e+32  0.0000e+00    44
  1.5857600e+17  3.4906585e-01  0.0000000e+00   24    0  4.2943e+31  10.60  3.0478e-18  1.2628e+32  0.0000e+00    25
  1.6007200e+17  3.4906585e-01  0.0000000e+00   42    0  7.5149e+31  11.60  3.0478e-18  1.2866e+32  0.0000e+00    43
  1.6156800e+17  3.4906585e-01  0.0000000e+00   43    0  7.6939e+31  11.60  3.0478e-18  1.3107e+32  0.0000e+00    44
  1.6306400e+17  3.4906585e-01  0.0000000e+00   42    0  7.5149e+31  11.60  3.0478e-18  1.3350e+32  0.0000e+00    45
  1.6456000e+17  3.4906585e-01  0.0000000e+00   45    0  8.0517e+31  11.70  3.0478e-18  1.3595e+32  0.0000e+00    48
  1.6605600e+17  3.4906585e-01  0.0000000e+00   61    0  1.0915e+32  12.20  3.0478e-18  1.3842e+32  0.0000e+00    62
  1.6755200e+17  3.4906585e-01  0.0000000e+00   59    0  1.0557e+32  12.10  3.0478e-18  1.4091e+32  0.0000e+00    60
  1.6904800e+17  3.4906585e-01  0.0000000e+00   76    3  1.3598e+32  12.60  3.0478e-18  1.4343e+32  0.0000e+00    77
  1.7054400e+17  3.4906585e-01  0.0000000e+00  118    2  2.1113e+32  13.60  3.0478e-18  1.4597e+32  0.0000e+00   121
  1.7204000e+17  3.4906585e-01  0.0000000e+00  152    5  2.7197e+32  14.20  3.0478e-18  1.4853e+32  0.0000e+00   158
  1.7353600e+17  3.4906585e-01  0.0000000e+00  246   14  4.4016e+32  15.40  3.0478e-18  1.5111e+32  0.0000e+00   255
  1.7503200e+17  3.4906585e-01  0.0000000e+00  578   38  1.0342e+33  17.80  3.0478e-18  1.5371e+32  0.0000e+00   590
  1.7652800e+17  3.4906585e-01  0.0000000e+00 1658  120  2.9666e+33  21.30  3.0478e-18  1.5634e+32  0.0000e+00  1674
  1.7802400e+17  3.4906585e-01  0.0000000e+00 6733  563  1.2047e+34  27.10  3.0478e-18  1.5899e+32  0.0000e+00  6787
  1.7952000e+17  3.4906585e-01  0.0000000e+00    0    0  0.0000e+00   0.00  3.0478e-18  0.0000e+00  0.0000e+00     0
  0.0000000e+00  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  0.0000e+00  0.0000e+00  0.0000e+00     0
  1.4960000e+15  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  3.8098e-16  0.0000e+00  0.0000e+00     0
  2.9770400e+15  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  3.7013e-16  0.0000e+00  0.0000e+00     0
  4.4580800e+15  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  3.5341e-16  0.0000e+00  0.0000e+00     0
  5.9391200e+15  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  3.3240e-16  0.0000e+00  0.0000e+00     0
  7.4201600e+15  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  3.0882e-16  0.0000e+00  0.0000e+00     0
  8.9012000e+15  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  2.8418e-16  0.0000e+00  0.0000e+00     0
  1.0382240e+16  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  2.5971e-16  0.0000e+00  0.0000e+00     0
  1.1863280e+16  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  2.3623e-16  0.0000e+00  0.0000e+00     0
  1.3344320e+16  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  2.1429e-16  0.0000e+00  0.0000e+00     0
  1.4825360e+16  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  1.9413e-16  0.0000e+00  0.0000e+00     0
  1.6306400e+16  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  1.7586e-16  0.0000e+00  0.0000e+00     0
  1.7787440e+16  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  1.5942e-16  0.0000e+00  0.0000e+00     0
  1.9268480e+16  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  1.4472e-16  0.0000e+00  0.0000e+00     0
  2.0749520e+16  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  1.3161e-16  0.0000e+00  0.0000e+00     0
  2.2230560e+16  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  1.1994e-16  0.0000e+00  0.0000e+00     0
  2.3711600e+16  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  1.0956e-16  0.0000e+00  0.0000e+00     0
  2.5192640e+16  3.4906585e-01  6.2831853e+00    0    0  0.0000e+00   0.00  1.0031e-16  0.0000e+00  0.0000e+00     0
